ＪＡＮコード,商品名称,規格,値引,値引期間,プラスポイント,PP期間,ポイント倍率,倍期間
4902111759418 ,ルミニーク　ダメージリペアトリートメント詰替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759456 ,ルミニーク　モイストチャージシャンプー替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759463 ,ルミニーク　モイストチャージトリートメント替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759500 ,ルミニーク　ハピネスブルームシャンプー替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759517 ,ルミニーク　ハピネスブルームトリートメント替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759609 ,ルミニーク　ボタニカルピュアシャンプー詰替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759616 ,ルミニーク　ボタニカルピュアトリートメント詰替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759654 ,ＭＫ　ルミニークボタニカルリペア　ＳＰ　詰替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759661 ,ＭＫ　ルミニークボタニカルリペア　ＴＲ　詰替Ｎ,３５０ｇ,50,7/15まで,-,-,-,-
4902111759838 ,ダヴ　ボタニカルビューティーレジリエンス　泡洗顔料,１４５ｍｌ,50,7/15まで,-,-,-,-
4902111760094 ,ルミニーク　ダメージリペアマスク,１７０ｇ,50,7/15まで,-,-,-,-
4902111761350 ,ラックス　ストレートビューティーポンプペアＴＲ付Ｎ,４００ｇ×２＋１００ｇ,50,7/15まで,-,-,-,-
4902111765549 ,ラックス　ボタニカルシャインＳＰ詰替,３３０ｇ,50,7/15まで,-,-,-,-
4902111765556 ,ラックス　ボタニカルシャインＣＤ詰替,３３０ｇ,50,7/15まで,-,-,-,-
4902111767819 ,ラックス　ハローキティポンプペアＮ,４３０ｇ＋４３０ｇ,50,7/15まで,-,-,-,-
4902111770055 ,ラックスモイスチャーポンプペアＴＭ７０ｇつき,４３０ｇ×２＋７０ｇ,50,7/15まで,-,-,-,-
4902111770062 ,ラックスダメージリペアポンプペアＴＭ７０ｇつき,４３０ｇ×２＋７０ｇ,50,7/15まで,-,-,-,-
4902111770840 ,ラックス　ブレイブ＆シャイン　プリンセス　ペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111771311 ,ラックス　さっぱり＆ディープダメージケア　ＰＰ,４３０ｇ×２,50,7/15まで,-,-,-,-
4902111772349 ,ラックスダメージリペアポンプペアＴＭ付きＮ,４３０ｇ×２＋７０ｇ,50,7/15まで,-,-,-,-
4902111773063 ,ラックス　ブレイブ＆リペア　アラジン　ペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111773384 ,ダヴビューティモイスチャー　クリーミー泡洗顔料,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111773391 ,ダヴクリアリニュー　クリーミー泡洗顔料,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111773407 ,ダヴディープピュア　クリーミー泡洗顔料,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111773414 ,ダヴニキビケア　クリーミー泡洗顔料,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111773421 ,ダヴセンシティブマイルド　クリーミー泡洗顔料,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111775005 ,ダヴ泡ボディウォッシュ　しっとり　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111775012 ,ダヴ泡ボディウォッシュ　つややか　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111775180 ,ラックスストレートポンプペア（限定デザイン）,４００ｇ×２,50,7/15まで,-,-,-,-
4902111775425 ,ラックスダメージリペアポンプペアＴＭ７０ｇつきＮ,４００ｇ×２＋７０ｇ,50,7/15まで,-,-,-,-
4902111775432 ,ラックスモイスチャーポンプペアＴＭ７０ｇつきＮ,４００ｇ×２＋７０ｇ,50,7/15まで,-,-,-,-
4902111775449 ,ラックスストレートポンプペアＴＭ７０ｇつきＮ,４００ｇ×２＋７０ｇ,50,7/15まで,-,-,-,-
4902111775586 ,ラックス　スーパーリッチ　キンモクセイポンプペア,４００ｇ×２,50,7/15まで,-,-,-,-
4902111775937 ,ラックス　ダメージ　ディズニーデザインポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111775944 ,ラックス　モイスチャー　ディズニーデザインポンプペ,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111775951 ,ラックス　ストレート　ディズニーデザインポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111776156 ,ラックススーパーリッチシャインサクラポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111776309 ,ラックス　ダメージ　Ｔｒｅａｓｕｒｅコラボポンプペ,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111776316 ,ラックス　ストレート　Ｔｒｅａｓｕｒｅポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111776606 ,ダヴ泡ボディウォッシュ　さくら　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111776613 ,ダヴ泡ボディウォッシュ　ビューティーケア　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111776972 ,ダヴ　泡ボディウォッシュ　ふっくら　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111777696 ,ラックススーパーリッチリペアさっぱりポンプペア,４００ｇ×２,50,7/15まで,-,-,-,-
4902111777795 ,ダヴ　トリプルビタミンＣ　クリーミー泡洗顔料,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111778112 ,ダヴ　泡ボディウォッシュ　キンモクセイ　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111778266 ,ダヴ　クリーミー泡洗顔料　金木犀の香り,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111778990 ,ラックスＴＷＩＣＥ限定デザインポンプペア,４００ｇ×２,50,7/15まで,-,-,-,-
4902111779171 ,ラックス　ダメージポンプペア６０周年企画,４００ｇ×２,50,7/15まで,-,-,-,-
4902111779188 ,ラックス　ストレートビューティーペア６０周年企画,４００ｇ×２,50,7/15まで,-,-,-,-
4902111779584 ,ダヴ泡ボディ　堂島ロール　桃　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111779775 ,ラックス　ミモザ　ポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111779867 ,ダヴ　泡ボディ　キンモクセイ　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111779928 ,ダヴビューティモイスチャークリーミー泡洗顔　ミモザ,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111781006 ,ラックス　ダメージ補修　チューブトリートメント,１５０ｇ,50,7/15まで,-,-,-,-
4902111781013 ,ラックス　モイスチャー保湿　チューブトリートメント,１５０ｇ,50,7/15まで,-,-,-,-
4902111781020 ,ラックス　ストレート　チューブトリートメント,１５０ｇ,50,7/15まで,-,-,-,-
4902111781037 ,ラックス　リラックスナイト　チューブトリートメント,１５０ｇ,50,7/15まで,-,-,-,-
4902111781082 ,ラックス　ダメージリペア　補修ヘアオイル,７０ｍｌ,50,7/15まで,-,-,-,-
4902111781099 ,ラックス　モイスチャー　保湿ヘアオイル,７０ｍｌ,50,7/15まで,-,-,-,-
4902111781105 ,ラックス　ストレートビューティー　ヘアオイル,７０ｍｌ,50,7/15まで,-,-,-,-
4902111781112 ,ラックス　リラックスナイト　ヘアオイル,７０ｍｌ,50,7/15まで,-,-,-,-
4902111781228 ,ラックス　ダメージリペア　補修ヘアミルク,１００ｍｌ,50,7/15まで,-,-,-,-
4902111781235 ,ラックス　リラックスナイトケアまとまりヘアミルク,１００ｍｌ,50,7/15まで,-,-,-,-
4902111781242 ,ラックス　ダメージリペア　補修ヘアマスク,１８０ｇ,50,7/15まで,-,-,-,-
4902111781259 ,ラックスダメージリペア　補修ヘアマスク　詰替,１５０ｇ,50,7/15まで,-,-,-,-
4902111781266 ,ラックス　ダメージリペア　補修ヘアミスト,２００ｍｌ,50,7/15まで,-,-,-,-
4902111781969 ,ラックス　キンモクセイ　トリートメント,１５０ｇ,50,7/15まで,-,-,-,-
4902111781983 ,ラックス　キンモクセイ　ヘアオイル,７０ｍｌ,50,7/15まで,-,-,-,-
4902111782027 ,ラックスダメージポンプペアミニチューブ付,４００ｇ×４００ｇ＋７０,50,7/15まで,-,-,-,-
4902111782034 ,ラックスシャインポンプペアミニチューブ付,４００ｇ×４００ｇ＋７０,50,7/15まで,-,-,-,-
4902111782041 ,ラックスストレートビューティーポンプペア＋チューブ,４００ｇ＋４００ｇ＋７０,50,7/15まで,-,-,-,-
4902111782058 ,ラックスナイトケアポンプペアミニチューブ付,４００ｇ×４００ｇ＋７０,50,7/15まで,-,-,-,-
4902111782492 ,ラックス　モイスチャー　保湿ヘアオイル　サクラ,７０ｍｌ,50,7/15まで,-,-,-,-
4902111782508 ,ラックス　ダメージリペア　補修ヘアミルク　サクラ,１００ｍｌ,50,7/15まで,-,-,-,-
4902111782515 ,ラックス　スーパーリッチシャイン　サクラポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111782553 ,ダヴ泡ボディ　堂島ロール　完熟いちご　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111783208 ,ダヴ　ふわとろボディ　ザクロ＆シアバター　詰替,３４０ｇ,50,7/15まで,-,-,-,-
4902111783222 ,ダヴ　ふわとろボディ　サクラ＆ムスク　詰替,３４０ｇ,50,7/15まで,-,-,-,-
4902111783246 ,ダヴ　ふわとろボディ　キンモクセイ　詰替,３４０ｇ,50,7/15まで,-,-,-,-
4902111783307 ,ダヴ　ＶＣマイルド　クリーミー泡洗顔料,１５０ｍｌ,50,7/15まで,-,-,-,-
4902111783864 ,ダヴ　ふわとろボディ　チェリー　詰替,３４０ｇ,50,7/15まで,-,-,-,-
4902111783918 ,ラックススーパーリッチシャインミモザヘアオイル,７０ｍｌ,50,7/15まで,-,-,-,-
4902111783970 ,ラックススーパーリッチシャイン　ミモザ　ポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111784106 ,ラックス　ダメージリペアコラボポンプペア　おまけ付,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111784113 ,ラックス　モイスチャーコラボポンプペア　おまけ付,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111784120 ,ラックス　ナイトケアコラボポンプペア　おまけ付,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111784137 ,ダヴ　泡ボディ　トワイライトブーケ　ポンプ,５４０ｇ,50,7/15まで,-,-,-,-
4902111784670 ,ラックス　ダメージリペアＦＩＦＡポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111784694 ,ラックス　リラックスナイトケアＦＩＦＡポンプペア,４００ｇ＋４００ｇ,50,7/15まで,-,-,-,-
4902111784991 ,ラックス　クロミ　コラボ　補修ヘアオイル,７０ｍｌ,50,7/15まで,-,-,-,-
4902111785004 ,ラックス　クロミ　コラボ　補修ヘアミルク,１００ｍｌ,50,7/15まで,-,-,-,-
4902397873341 ,カルカンパウチ　まぐろ,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873358 ,カルカンパウチ　まぐろたい,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873365 ,カルカンパウチ　魚肉ミックスまぐろほたて笹身,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873372 ,カルカンパウチ　お魚ミックスまぐろ・鰹・白身魚,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873389 ,カルカンパウチ　魚肉ミックスまぐろ・鰹・笹身,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873396 ,カルカンパウチ　魚ミックスまぐろ・鰹・たい,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873402 ,カルカンパウチ　まぐろ平目,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873419 ,カルカンパウチ　子ねこ用まぐろ,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873426 ,カルカンパウチ　子猫魚ミックスまぐろ・鰹・白身魚,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873471 ,カルカンパウチ　１８歳まぐろ,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873495 ,カルカンパウチ　２種まぐろ入鰹かにかま,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873501 ,カルカンパウチ　２種まぐろかつお節まぐろ鮭,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873525 ,カルカンパウチ　２種かつお節入まぐろ笹身・白身,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873532 ,カルカンパウチ　２種かにかま白身魚,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873549 ,カルカンパウチ　２種まぐろ鯛・まぐろ鰹,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397873570 ,カルカンパウチ　１８歳お魚ミックス海の幸ミックス,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397875130 ,カルカンパウチ　海の幸まぐろ・白身魚・帆立,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397900795 ,カルカンパウチ　パテささみ無添加,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397900818 ,カルカンパウチ　パテまぐろ無添加,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902397900849 ,カルカンパウチ　パテお魚お肉無添加,６０ｇ×８Ｐ,50,7/15まで,-,-,-,-
4902407020345 ,アイスノンソフト,１コ,50,7/15まで,-,-,-,-
4902407024367 ,アイスノン　シャツミスト　せっけん　　大容量,３００ｍｌ,50,7/15まで,-,-,-,-
4902407024640 ,アイスノンシャツミストミント大容量詰替用,２８０ｍｌ,50,7/15まで,-,-,-,-
4902407024664 ,アイスノンシャツミストせっけん大容量詰替,２８０ｍｌ,50,7/15まで,-,-,-,-
4902407024916 ,アイスノンシャツミストアイスキング,３００ｍＬ,50,7/15まで,-,-,-,-
4902407025050 ,アイスノンシャツミストＩＣＥＫＩＮＧ詰替,２８０ｍｌ,50,7/15まで,-,-,-,-
4902407025180 ,アイスノンシャツミストＩＣＥＫＩＮＧ　ピーチ,３００ｍＬ,50,7/15まで,-,-,-,-
4902407025197 ,アイスノンシャツミストＩＣＥＫＩＮＧ　ピーチ詰替,２８０ｍｌ,50,7/15まで,-,-,-,-
4902407025227 ,アイスノン　ネッククーラー　アイスグレーＭ,Ｍ,50,7/15まで,-,-,-,-
4902407025234 ,アイスノン　ネッククーラー　アイスグレーＬ,Ｌ,50,7/15まで,-,-,-,-
4902407025319 ,アイスノン　シャツミストＳＴＲＯＮＧＣＯＯＬ本体,３００ｍｌ,50,7/15まで,-,-,-,-
4902407025326 ,アイスノン　シャツミストＳＴＲＯＮＧＣＯＯＬ詰替え,２８０ｍｌ,50,7/15まで,-,-,-,-
4902407025357 ,アイスノン　シャツミストミントの香り　ポケモン,３００ｍｌ,50,7/15まで,-,-,-,-
4902407395054 ,ドライ＆ドライＵＰ　ＮＥＣＯ　４個セット,４個,50,7/15まで,-,-,-,-
4902407581884 ,快適ガードのど潤いぬれマスク　無香ふつう,１５枚,50,7/15まで,-,-,-,-
4902424431889 ,どこでもベープＮｏ．１未来セットグレー,１セット,50,7/15まで,-,-,-,-
4902424438512 ,キッチン用アルコール除菌スプレー本体,４００ｍｌ,50,7/15まで,-,-,-,-
4902424441116 ,ゴキファイタープロ　１２個入,１２個入,50,7/15まで,-,-,-,-
4902424441987 ,カダンセーフ　スプレー　天然アミノ酸成分配合,１０００ｍｌ,50,7/15まで,-,-,-,-
4902424442847 ,ＭＫ　天使のスキンベープミストプレミアム,２００ｍｌ,50,7/15まで,-,-,-,-
4902424444889 ,アルコール除菌プレミアムウイルシャット２５０ｍｌ,２５０ｍｌ,50,7/15まで,-,-,-,-
4902424444896 ,ノンアルコール除菌プレミアム２５０ｍｌ,２５０ｍｌ,50,7/15まで,-,-,-,-
4902424445183 ,虫よけバリアスプレー４５０ｍｌ,４５０ｍｌ,50,7/15まで,-,-,-,-
4902424446722 ,ＭＫ　天使のスキンベーププレミアムスプレ,２００ｍｌ,50,7/15まで,-,-,-,-
4902424447200 ,カダンプラスＤＸ　スプレー　活力成分プラス,１０００ｍｌ,50,7/15まで,-,-,-,-
4902424448832 ,ヤブ蚊バリア４８０ｍｌ,４８０ｍｌ,50,7/15まで,-,-,-,-
4902424450088 ,カダン除草王　オールキラー粒剤　６ヵ月効果,９００ｇ【粒剤】,50,7/15まで,-,-,-,-
4902424450552 ,コバエワンプッシュプレミアム８０回分,８０回分,50,7/15まで,-,-,-,-
4902424451436 ,カダンＭＡＸスプレー　次世代成分配合１．５ヵ月持続,１０００ｍｌ,50,7/15まで,-,-,-,-
4902424451443 ,カダンベジＭＡＸスプレー　次世代成分配合１ヵ月持続,１０００ｍｌ,50,7/15まで,-,-,-,-
4902424451535 ,植物まわりのコバエカダン３００ｍｌ,３００ｍｌ,50,7/15まで,-,-,-,-
4902424452181 ,ヤブ蚊バリアワンプッシュタイプ１２０回,１４０ｍｌ,50,7/15まで,-,-,-,-
4902430664462 ,アリエールバイオサイエンスジェル本体,７５０ｇ,50,7/15まで,-,-,-,-
4902430720700 ,レノアオードリュクスアロマジュエル　イノセントビジ,５２０ｍＬ,50,7/15まで,-,-,-,-
4902430751988 ,アリエールリビングドライイオンパワージェル詰替特大,１２６０ｇ,50,7/15まで,-,-,-,-
4902430752077 ,アリエールイオンパワージェルサイエンスプラスつめか,１２６０ｇ,50,7/15まで,-,-,-,-
4902430873796 ,ウィスパ－うすさら吸水長時間快適用８５ｃｃ　１６枚,１６枚,50,7/15まで,-,-,-,-
4902430874311 ,ウィスパーおりもの＆水分ケアパンティライナ１５ｃｃ,３２枚,50,7/15まで,-,-,-,-
4902430874335 ,ウィスパ－うすさら吸水　中量用５０ｃｃ　１８枚,１８枚,50,7/15まで,-,-,-,-
4902430881517 ,ウィスパーおりもの＆水分ケアパンティライナ１５ｃｃ,６６枚,50,7/15まで,-,-,-,-
4902430881531 ,ウィスパ－うすさら吸水　少量用３０ｃｃ　２２枚,２２枚,50,7/15まで,-,-,-,-
4902430881715 ,ウィスパ－うすさら吸水　中量用５０ｃｃ　３８枚,３８枚,50,7/15まで,-,-,-,-
